Band,Mean dB,Max dB,Min dB,RMS,Frequency-Domain_DR,Time-Domain_DR
Low-Low,-20.322008,-11.514757,-30.286476,11.08512,5.783509016036987,10.800579553595844
Low-Mid,-21.735023,-9.923256,-33.96759,10.500441,7.845667004585266,10.66719262348187
Low-High,-25.59224,-12.318449,-42.124992,7.241421,8.678148984909058,12.665087390097753
Mid-Low,-21.836573,-0.85499954,-56.61652,20.375357,11.155970096588135,11.957171348069819
Mid-Mid,-31.548956,0.0,-71.52284,11.448671,17.01797127723694,16.860560375433813
Mid-High,-42.733196,-3.447506,-71.28262,6.8571486,18.02269458770752,19.347064250598056
High-Low,-47.40324,-11.522139,-80.0,2.3373652,19.296404123306274,19.392042334879207
High-Mid,-47.877964,-20.786306,-80.0,0.9591287,17.769229412078857,17.69671606875735
High-High,-45.33382,-17.743774,-80.0,1.2998648,18.171334266662598,17.23205011343794
Overall Song,-57.89818,0.0,-80.0,2.596208,29.906282424926758,12.309377193450928
