Band,Mean dB,Max dB,Min dB,RMS,Frequency-Domain_DR,Time-Domain_DR
Low-Low,-31.45915,-27.068266,-35.444782,5.6592846,4.358699917793274,39.27796173097046
Low-Mid,-75.57239,-29.89426,-80.0,0.105382964,36.13252878189087,39.721227618197254
Low-High,-74.230736,-24.964348,-80.0,0.1507235,37.954227924346924,35.031042715908555
Mid-Low,-74.24563,-7.1605225,-80.0,1.275576,37.20754623413086,35.47229198535206
Mid-Mid,-74.3275,3.8146973e-06,-80.0,2.4302514,38.76917362213135,38.42807425728655
Mid-High,-76.166954,-0.46943283,-80.0,2.1859248,39.22005891799927,35.45347269588338
High-Low,-78.476234,-3.2390862,-80.0,0.72987443,45.978150367736816,37.36143254232719
High-Mid,-79.15721,-15.484777,-80.0,0.26891425,42.40514278411865,40.8604566305144
High-High,-79.63187,-21.283974,-80.0,0.15118067,41.60830020904541,42.542750833840685
Overall Song,-79.367004,3.8146973e-06,-80.0,0.62804276,50.52241325378418,33.29838514328003
